keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
accounts are present	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node of distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system as opposed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talking about account	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node and adding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two different nodes	0.5007530120	0.0	0.0	7.99993988759	6.33985000288	False
power has failed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thing is proceeding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
single system case	0.0000000000	0.0	0.0	0.0	1.58496250072	False
power could fail	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things could happen	0.0000000000	0.0	0.0	0.0	1.58496250072	False
preserved as acid	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fails the log	0.0000000000	0.0	0.0	0.0	1.58496250072	False
part is executed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
executed the debit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
undo or redo	0.0000000000	0.0	0.0	0.0	1.58496250072	False
current transaction logs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction logs record	0.0000000000	0.0	0.0	0.0	1.58496250072	False
debiting is happening	0.0000000000	0.0	0.0	0.0	1.58496250072	False
crediting is happening	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two friends separated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two different locations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
person is present	0.0000000000	0.0	0.0	0.0	1.58496250072	False
issues get involved	0.0000000000	0.0	0.0	0.0	1.58496250072	False
involved when people	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lot more easier	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coordinate the minute	0.0000000000	0.0	0.0	0.0	1.58496250072	False
separated when phone	0.0000000000	0.0	0.0	0.0	1.58496250072	False
assumptions really relating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
relating to behavior	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node with respect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
put a telegram	0.0000000000	0.0	0.0	0.0	1.58496250072	False
mode of communication	0.0000000000	0.0	0.0	0.0	3.16992500144	False
compared to ringing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
systems between node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
makes an important	0.0000000000	0.0	0.0	0.0	1.58496250072	False
study this model	0.0000000000	0.0	0.0	0.0	1.58496250072	False
assume the transactions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes of distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control and commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit protocols takes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
takes an extra	0.0000000000	0.0	0.0	0.0	1.58496250072	False
possibilities of distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
happen in distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system ? node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node can fail	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network can partition	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network can fail	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fail with results	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system getting partition	0.0000000000	0.0	0.0	0.0	1.58496250072	False
temporary network failure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
failure between node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reachable from node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
distributed transaction model	0.3006102614	0.0	0.0	15.999849719	15.8496250072	False
study some concepts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
relating to distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction model starting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
start more details	0.0000000000	0.0	0.0	0.0	1.58496250072	False
models to explain	0.0000000000	0.0	0.0	0.0	1.58496250072	False
explain the essential	0.0000000000	0.0	0.0	0.0	1.58496250072	False
difference between centralized	0.0000000000	0.0	0.0	0.0	1.58496250072	False
centralized system database	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system database system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system and distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
systems with respect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
illustrate with respect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
build a distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
model on top	0.0000000000	0.0	0.0	0.0	1.58496250072	False
top of distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
distributed database systems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
systems now continuing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
continuing the discussion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
credit debit transaction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
debit two sub	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two sub transactions	0.2274670771	0.0	0.0	7.99992485949	7.92481250361	False
spawn two agents	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sub transactions agent	0.0000000000	0.0	0.0	0.0	3.16992500144	False
main transaction agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node now agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
execute the debit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction and agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
rupees is debited	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two and make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hundred is added	0.0000000000	0.0	0.0	0.0	1.58496250072	False
preserved as part	0.0000000000	0.0	0.0	0.0	3.16992500144	False
means that atomicity	0.0000000000	0.0	0.0	0.0	1.58496250072	False
middle of transaction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
account on node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
preserver the property	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hundred rupees detected	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accessing this account	0.0000000000	0.0	0.0	0.0	1.58496250072	False
allowed to access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access this account	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finish its computation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finish it executing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
achieve this issue	0.0000000000	0.0	0.0	0.0	1.58496250072	False
agent the root	0.0000000000	0.0	0.0	0.0	1.58496250072	False
root agent spawning	0.0000000000	0.0	0.0	0.0	1.58496250072	False
spawning other agents	0.0000000000	0.0	0.0	0.0	1.58496250072	False
agents okay agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes these agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
responsible for executing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
form a complete	0.0000000000	0.0	0.0	0.0	1.58496250072	False
debit being done	0.0000000000	0.0	0.0	0.0	1.58496250072	False
credit or vice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thing is executed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of agreement	0.0000000000	0.0	0.0	0.0	3.16992500144	False
agreement is reached	0.0000000000	0.0	0.0	0.0	1.58496250072	False
portions or sub	0.0000000000	0.0	0.0	0.0	1.58496250072	False
exercise a module	0.0000000000	0.0	0.0	0.0	1.58496250072	False
properties which includes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
includes the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit the transaction	0.4245625236	0.0	0.0	15.999849719	15.8496250072	False
nodes manager running	0.0000000000	0.0	0.0	0.0	1.58496250072	False
distributed transaction manager	0.2274670771	1	0.0	9.99992485949	7.92481250361	False
manager this dtm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stands for distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction manager distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
manager distributed transaction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
properties are obtained	0.0000000000	0.0	0.0	0.0	1.58496250072	False
maintain transaction properties	0.0000000000	0.0	0.0	0.0	1.58496250072	False
local transaction manager	0.4173203640	0.0	0.0	9.99992485949	7.92481250361	False
stands for local	0.0000000000	0.0	0.0	0.0	1.58496250072	False
executed by agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
preserved acid property	0.0000000000	0.0	0.0	0.0	1.58496250072	False
property for debit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
credit credit transaction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ensured for agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ltm ltm preservers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
preservers the logs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
related things done	0.0000000000	0.0	0.0	0.0	1.58496250072	False
centralized database context	0.0000000000	0.0	0.0	0.0	1.58496250072	False
context the ltm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things are executed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes to explain	0.0000000000	0.0	0.0	0.0	1.58496250072	False
agent1 gets started	0.0000000000	0.0	0.0	0.0	1.58496250072	False
started on node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction the root	0.0000000000	0.0	0.0	0.0	1.58496250072	False
root transaction agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two sub transaction	0.0000000000	0.0	0.0	11.9998948033	11.094737505	False
staring this agents	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dtm is responsible	0.0000000000	0.0	0.0	0.0	1.58496250072	False
responsible for preserving	0.0000000000	0.0	0.0	0.0	1.58496250072	False
preserving the transaction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
manager that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the local	0.0000000000	0.0	0.0	0.0	1.58496250072	False
local node obeys	0.0000000000	0.0	0.0	0.0	1.58496250072	False
obeys the transactional	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control and model	0.0000000000	0.0	0.0	0.0	1.58496250072	False
model the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
logs and making	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transactions are return	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction can make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data items modified	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction so commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
logs and writing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
writing the modified	0.0000000000	0.0	0.0	0.0	1.58496250072	False
multiple agents running	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit no longer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit each part	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node1 should roll	0.0000000000	0.0	0.0	0.0	1.58496250072	False
general agreement problem	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case of commit	0.0000000000	0.0	0.0	0.0	3.16992500144	False
commit or abort	0.4004817826	0.0	0.0	2.99993988759	6.33985000288	False
agree to commit	0.0000000000	0.0	0.0	0.0	3.16992500144	False
commit my part	0.0000000000	0.0	0.0	0.0	3.16992500144	False
abort a part	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction that agents	0.0000000000	0.0	0.0	0.0	1.58496250072	False
involved in distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit zero means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocols and study	0.0000000000	0.0	0.0	0.0	1.58496250072	False
study various commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocols for achieving	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit protocols exist	0.0000000000	0.0	0.0	0.0	1.58496250072	False
scenario like node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system with respect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocols really work	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kinds of commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two phase commit	0.2384250583	0.0	0.0	87.9993387635	69.7383500317	False
phase commit protocol	0.1688858964	0.0	0.0	89.9993237354	71.3233125325	False
phases that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the first	0.0000000000	0.0	0.0	0.0	1.58496250072	False
phase which participations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participations are prepared	0.0000000000	0.0	0.0	0.0	1.58496250072	False
phase actual commitment	0.0000000000	0.0	0.0	0.0	3.16992500144	False
commitment take place	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol naturally integrates	0.0000000000	0.0	0.0	0.0	1.58496250072	False
centralized database system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol and study	0.0000000000	0.0	0.0	0.0	3.16992500144	False
sudden things happen	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the protocol	0.0000000000	0.0	0.0	0.0	3.16992500144	False
recovery take place	0.0000000000	0.0	0.0	0.0	1.58496250072	False
words certain kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit actually locks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
locks the protocol	0.0000000000	0.0	0.0	0.0	1.58496250072	False
blocks the system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
avoid the wait	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wait free protocol	0.0000000000	0.0	0.0	5.99995491569	4.75488750216	False
failure occurs wait	0.0000000000	0.0	0.0	0.0	1.58496250072	False
occurs wait free	0.0000000000	0.0	0.0	0.0	1.58496250072	False
failure so wait	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wait free protocols	0.0000000000	0.0	0.0	0.0	1.58496250072	False
important in distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
avoid certain kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
failures and make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
failures the system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol as opposed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol in detail	0.0000000000	0.0	0.0	0.0	3.16992500144	False
context of distributed	0.0000000000	0.0	0.0	0.0	3.16992500144	False
circumstances two phase	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit protocol works	0.0000000000	0.0	0.0	0.0	3.16992500144	False
protocol works correctly	0.0000000000	0.0	0.0	0.0	1.58496250072	False
mechanism as applied	0.0000000000	0.0	0.0	0.0	1.58496250072	False
distributed transaction systems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
point will concentrate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
explain in detail	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit protocol means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
basically the begin	0.0000000000	0.0	0.0	0.0	1.58496250072	False
basically the agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
debit on node	0.0000000000	0.0	0.0	0.0	3.16992500144	False
basically the sub	0.0000000000	0.0	0.0	0.0	1.58496250072	False
credit on node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operating on account	0.0000000000	0.0	0.0	0.0	3.16992500144	False
committing my transaction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reach this point	0.0000000000	0.0	0.0	0.0	1.58496250072	False
writing or doing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
doing the debit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction one reason	0.0000000000	0.0	0.0	0.0	1.58496250072	False
present on node	0.0000000000	0.0	0.0	0.0	3.16992500144	False
reasons which means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means that account	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the debit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case the agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
abort my part	0.0000000000	0.0	0.0	0.0	1.58496250072	False
complete my part	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finish debit transactions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case is account	0.0000000000	0.0	0.0	0.0	1.58496250072	False
withdraw two hundred	0.0000000000	0.0	0.0	0.0	1.58496250072	False
account again agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit this transactions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cases both nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
agree both agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit their transaction	0.0000000000	0.0	0.0	0.0	3.16992500144	False
protocol gets started	0.0000000000	0.0	0.0	0.0	1.58496250072	False
start this commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol to ascertain	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol to ensure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
committing the transaction	0.4004817826	0.0	0.0	7.99993988759	6.33985000288	False
fix a coordinator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
executed we call	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participants where call	0.0000000000	0.0	0.0	0.0	1.58496250072	False
call the sub	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transactions is executed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coordinator and number	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of participants	0.0000000000	0.0	0.0	0.0	1.58496250072	False
initiate the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol and make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participants and based	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decision again inform	0.0000000000	0.0	0.0	0.0	1.58496250072	False
terminate the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coordinator each participant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
replying on behalf	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things are done	0.0000000000	0.0	0.0	0.0	1.58496250072	False
initiates the commit	0.0000000000	0.0	0.0	0.0	3.16992500144	False
transaction he initiates	0.0000000000	0.0	0.0	0.0	1.58496250072	False
send certain messages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two various participants	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participants and make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
executing this commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
start the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
entire prepared message	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message this message	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message he prepares	0.0000000000	0.0	0.0	0.0	1.58496250072	False
prepares the participants	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sending the prepare	0.5007530120	0.0	0.0	7.99993988759	6.33985000288	False
replies are received	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participants not responding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coordinator basically puts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
period actually starts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
immediately after sending	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make a decision	0.2502822732	0.0	0.0	11.9999098314	9.50977500433	False
decision to make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participants to abort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
committing or abort	0.0000000000	0.0	0.0	5.99993988759	6.33985000288	False
out has reached	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reached and replies	0.0000000000	0.0	0.0	0.0	1.58496250072	False
relating to abort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participant is concerned	0.0000000000	0.0	0.0	0.0	3.16992500144	False
participant actually decides	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decides now waits	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol that means	0.4004817826	0.0	0.0	7.99993988759	6.33985000288	False
means to start	0.0000000000	0.0	0.0	0.0	1.58496250072	False
undecided state wait	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wait for prepare	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things which participant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ready message means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit his part	0.0000000000	0.0	0.0	0.0	3.16992500144	False
message the ready	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit his transaction	0.0000000000	0.0	0.0	0.0	3.16992500144	False
successfully his part	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit his sub	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sending the ready	0.3338353414	0.0	0.0	11.9999098314	9.50977500433	False
logs are return	0.0000000000	0.0	0.0	0.0	1.58496250072	False
write the locks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
replied with ready	0.0000000000	0.0	0.0	0.0	3.16992500144	False
commit this transaction	0.0000000000	0.0	0.0	0.0	3.16992500144	False
release your locks	0.0000000000	0.0	0.0	5.99995491569	4.75488750216	False
participant should write	0.0000000000	0.0	0.0	0.0	1.58496250072	False
required locks participant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
locks participant writes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
writes the required	0.0000000000	0.0	0.0	0.0	1.58496250072	False
writing the locks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transactions is achieved	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction manager ltm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
manager ltm ensures	0.0000000000	0.0	0.0	0.0	1.58496250072	False
local transactions properties	0.0000000000	0.0	0.0	0.0	1.58496250072	False
properties are maintained	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message the coordinator	0.0000000000	0.0	0.0	0.0	3.16992500144	False
preparing the participants	0.0000000000	0.0	0.0	0.0	3.16992500144	False
participants for commit	0.0000000000	0.0	0.0	5.99995491569	4.75488750216	False
participants for committing	0.0000000000	0.0	0.0	0.0	3.16992500144	False
two separate phases	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reason the participant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit his transactions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sends an abort	0.0000000000	0.0	0.0	0.0	3.16992500144	False
abort answer message	0.3221292285	0.0	0.0	17.9998647471	14.2646625065	False
message which means	0.0000000000	0.0	0.0	5.99995491569	4.75488750216	False
aborting his answer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
answer for prepare	0.0000000000	0.0	0.0	0.0	1.58496250072	False
prepare is abort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
giving an abort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit when coordinator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
receives this abort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decision so phase	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coordinator enters phase	0.0000000000	0.0	0.0	0.0	1.58496250072	False
making the decision	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decision on commit	0.0000000000	0.0	0.0	0.0	3.16992500144	False
out period coordinator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
period coordinator receive	0.0000000000	0.0	0.0	0.0	1.58496250072	False
received all ready	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decision to commit	0.4173203640	0.0	0.0	9.99992485949	7.92481250361	False
commit their part	0.0000000000	0.0	0.0	0.0	1.58496250072	False
taking the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sending the commit	0.0000000000	0.0	0.0	5.99995491569	4.75488750216	False
message the agent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
agent has coordinator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coordinator can recover	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case the coordinator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
receives all ready	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ready message commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message commit decision	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participants before sending	0.0000000000	0.0	0.0	0.0	1.58496250072	False
follow before sending	0.0000000000	0.0	0.0	0.0	1.58496250072	False
log the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
write a stable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
written a stable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participant receives participant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
receives participant receives	0.0000000000	0.0	0.0	0.0	1.58496250072	False
receives the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commit message receives	0.0000000000	0.0	0.0	0.0	1.58496250072	False
receives cm message	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message commit message	0.0000000000	0.0	0.0	0.0	1.58496250072	False
acknowledgement the coordinator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coordinator on receiving	0.0000000000	0.0	0.0	0.0	3.16992500144	False
receiving the coordinator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
receiving on receiving	0.0000000000	0.0	0.0	0.0	1.58496250072	False
receiving all ack	0.0000000000	0.0	0.0	0.0	1.58496250072	False
acknowledgement will write	0.0000000000	0.0	0.0	0.0	1.58496250072	False
write complete log	0.0000000000	0.0	0.0	0.0	1.58496250072	False
log will write	0.0000000000	0.0	0.0	0.0	1.58496250072	False
write the complete	0.0000000000	0.0	0.0	0.0	3.16992500144	False
phase to recap	0.0000000000	0.0	0.0	0.0	1.58496250072	False
imitates the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sends the prepare	0.0000000000	0.0	0.0	0.0	3.16992500144	False
coordinator and enters	0.0000000000	0.0	0.0	0.0	1.58496250072	False
period for replies	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message before sending	0.0000000000	0.0	0.0	0.0	1.58496250072	False
logs and enters	0.0000000000	0.0	0.0	0.0	1.58496250072	False
point enter phase	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two the phase	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two is entered	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case it takes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
takes a decision	0.0000000000	0.0	0.0	0.0	1.58496250072	False
messages are received	0.0000000000	0.0	0.0	0.0	3.16992500144	False
received ready messages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
received he commits	0.0000000000	0.0	0.0	0.0	1.58496250072	False
commits the transactions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
writes the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
log and sends	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sends the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
phase and receive	0.0000000000	0.0	0.0	0.0	1.58496250072	False
receive the commit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transactions are committed	0.0000000000	0.0	0.0	0.0	3.16992500144	False
log and close	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discuss the case	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message or coordinator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cases the coordinator	0.0000000000	0.0	0.0	0.0	1.58496250072	False
receive the abort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things can happen	0.0000000000	0.0	0.0	0.0	3.16992500144	False
protocol is resilient	0.5007530120	0.0	0.0	7.99993988759	6.33985000288	False
resilient that kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
state transition diagram	0.3128675606	0.0	0.0	7.99992485949	7.92481250361	False
scenario in lot	0.0000000000	0.0	0.0	0.0	1.58496250072	False
